# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2366       1.602103192464e-11       3.977727082963e-13      -9.149289210812e-13       0.000000000000e+00       1.646458984343e-16       1.038057521314e-17       1.038205338079e-18 
 2367       1.599717010099e-11       3.948540464059e-13      -9.021134118750e-13       0.000000000000e+00       1.643190302024e-16       1.047410792090e-17       1.005975397416e-18 
 2368       1.597260078150e-11       3.920133901170e-13      -8.892778713349e-13       0.000000000000e+00       1.639928987861e-16       1.056988332473e-17       9.741509306297e-19 
 2369       1.594732304627e-11       3.892513343409e-13      -8.764278500766e-13       0.000000000000e+00       1.636675020593e-16       1.066788515492e-17       9.426574041027e-19 
 2370       1.592133597662e-11       3.865684754746e-13      -8.635689174920e-13       0.000000000000e+00       1.633428378809e-16       1.076809707304e-17       9.114200296814e-19 
 2371       1.589463865503e-11       3.839654114025e-13      -8.507066617693e-13       0.000000000000e+00       1.630189040950e-16       1.087050267191e-17       8.803637644069e-19 
 2372       1.586723016524e-11       3.814427414972e-13      -8.378466899133e-13       0.000000000000e+00       1.626956985306e-16       1.097508547547e-17       8.494133102461e-19 
 2373       1.583910959216e-11       3.790010666217e-13      -8.249946277642e-13       0.000000000000e+00       1.623732190019e-16       1.108182893875e-17       8.184931138216e-19 
 2374       1.581027602193e-11       3.766409891298e-13      -8.121561200184e-13       0.000000000000e+00       1.620514633079e-16       1.119071644777e-17       7.875273661423e-19 
 2375       1.578072854188e-11       3.743631128682e-13      -7.993368302476e-13       0.000000000000e+00       1.617304292329e-16       1.130173131946e-17       7.564400023340e-19 
 2376       1.575046624060e-11       3.721680431777e-13      -7.865424409191e-13       0.000000000000e+00       1.614101145460e-16       1.141485680160e-17       7.251547013697e-19 
 2377       1.571948998589e-11       3.700561900288e-13      -7.737783149095e-13       0.000000000000e+00       1.610905171257e-16       1.153007494371e-17       6.936036692420e-19 
 2378       1.568780777093e-11       3.680271761012e-13      -7.610484777291e-13       0.000000000000e+00       1.607716353334e-16       1.164736320233e-17       6.617540481424e-19 
 2379       1.565542940109e-11       3.660804250609e-13      -7.483566290680e-13       0.000000000000e+00       1.604534676423e-16       1.176669781466e-17       6.295816694147e-19 
 2380       1.562236471892e-11       3.642153580926e-13      -7.357064807452e-13       0.000000000000e+00       1.601360125131e-16       1.188805492563e-17       5.970622848016e-19 
 2381       1.558862360419e-11       3.624313938961e-13      -7.231017567214e-13       0.000000000000e+00       1.598192683936e-16       1.201141058775e-17       5.641715663613e-19 
 2382       1.555421597395e-11       3.607279486843e-13      -7.105461931112e-13       0.000000000000e+00       1.595032337192e-16       1.213674076103e-17       5.308851063849e-19 
 2383       1.551915178255e-11       3.591044361796e-13      -6.980435381959e-13       0.000000000000e+00       1.591879069126e-16       1.226402131286e-17       4.971784173129e-19 
 2384       1.548344102168e-11       3.575602676120e-13      -6.855975524362e-13       0.000000000000e+00       1.588732863839e-16       1.239322801796e-17       4.630269316522e-19 
 2385       1.544709372044e-11       3.560948517152e-13      -6.732120084849e-13       0.000000000000e+00       1.585593705306e-16       1.252433655819e-17       4.284060018935e-19 
 2386       1.541011994533e-11       3.547075947250e-13      -6.608906911992e-13       0.000000000000e+00       1.582461577374e-16       1.265732252255e-17       3.932909004275e-19 
 2387       1.537252980033e-11       3.533979003754e-13      -6.486373976535e-13       0.000000000000e+00       1.579336463764e-16       1.279216140700e-17       3.576568194623e-19 
 2388       1.533433342693e-11       3.521651698968e-13      -6.364559371521e-13       0.000000000000e+00       1.576218348069e-16       1.292882861440e-17       3.214788709403e-19 
 2389       1.529554100418e-11       3.510088020122e-13      -6.243501312416e-13       0.000000000000e+00       1.573107213756e-16       1.306729945439e-17       2.847320864549e-19 
 2390       1.525616274870e-11       3.499281929354e-13      -6.123238137238e-13       0.000000000000e+00       1.570003044163e-16       1.320754914331e-17       2.473914171678e-19 
 2391       1.521620891476e-11       3.489227363672e-13      -6.003808306680e-13       0.000000000000e+00       1.566905822502e-16       1.334955280407e-17       2.094317337256e-19 
 2392       1.517568979428e-11       3.479918234935e-13      -5.885250404237e-13       0.000000000000e+00       1.563815531857e-16       1.349328546608e-17       1.708278261767e-19 
 2393       1.513461571690e-11       3.471348429820e-13      -5.767603136334e-13       0.000000000000e+00       1.560732155183e-16       1.363872206511e-17       1.315544038885e-19 
 2394       1.509299705002e-11       3.463511809794e-13      -5.650905332451e-13       0.000000000000e+00       1.557655675308e-16       1.378583744323e-17       9.158609546437e-20 
 2395       1.505084419883e-11       3.456402211088e-13      -5.535195945248e-13       0.000000000000e+00       1.554586074931e-16       1.393460634870e-17       5.089744866015e-20 
 2396       1.500816760635e-11       3.450013444668e-13      -5.420514050693e-13       0.000000000000e+00       1.551523336624e-16       1.408500343582e-17       9.462930301475e-21 
 2397       1.496497775346e-11       3.444339296207e-13      -5.306898848187e-13       0.000000000000e+00       1.548467442829e-16       1.423700326492e-17      -3.274307379945e-20 
 2398       1.492128515898e-11       3.439373526056e-13      -5.194389660691e-13       0.000000000000e+00       1.545418375861e-16       1.439058030216e-17      -7.574625892687e-20 
 2399       1.487710037967e-11       3.435109869218e-13      -5.083025934850e-13       0.000000000000e+00       1.542376117903e-16       1.454570891950e-17      -1.195724015446e-19 
 2400       1.483243401027e-11       3.431542035321e-13      -4.972847241122e-13       0.000000000000e+00       1.539340651011e-16       1.470236339459e-17      -1.642473593791e-19 
 2401       1.478729668359e-11       3.428663708583e-13      -4.863893273902e-13       0.000000000000e+00       1.536311957114e-16       1.486051791061e-17      -2.097970715024e-19 
 2402       1.474169907048e-11       3.426468547794e-13      -4.756203851651e-13       0.000000000000e+00       1.533290018007e-16       1.502014655625e-17      -2.562475584153e-19 
 2403       1.469565187993e-11       3.424950186281e-13      -4.649818917018e-13       0.000000000000e+00       1.530274815359e-16       1.518122332555e-17      -3.036249221307e-19 
 2404       1.464916585908e-11       3.424102231881e-13      -4.544778536970e-13       0.000000000000e+00       1.527266330708e-16       1.534372211784e-17      -3.519553462559e-19 
 2405       1.460225179327e-11       3.423918266915e-13      -4.441122902914e-13       0.000000000000e+00       1.524264545462e-16       1.550761673760e-17      -4.012650960765e-19 
 2406       1.455492050607e-11       3.424391848161e-13      -4.338892330828e-13       0.000000000000e+00       1.521269440899e-16       1.567288089439e-17      -4.515805186391e-19 
 2407       1.450718285933e-11       3.425516506820e-13      -4.238127261384e-13       0.000000000000e+00       1.518280998167e-16       1.583948820273e-17      -5.029280428343e-19 
 2408       1.445904975322e-11       3.427285748496e-13      -4.138868260074e-13       0.000000000000e+00       1.515299198285e-16       1.600741218200e-17      -5.553341794799e-19 
 2409       1.441053212627e-11       3.429693053161e-13      -4.041156017338e-13       0.000000000000e+00       1.512324022139e-16       1.617662625637e-17      -6.088255214040e-19 
 2410       1.436164095541e-11       3.432731875131e-13      -3.945031348690e-13       0.000000000000e+00       1.509355450485e-16       1.634710375463e-17      -6.634287435279e-19 
 2411       1.431238725601e-11       3.436395643038e-13      -3.850535194841e-13       0.000000000000e+00       1.506393463950e-16       1.651881791017e-17      -7.191706029494e-19 
 2412       1.426278208192e-11       3.440677759800e-13      -3.757708621829e-13       0.000000000000e+00       1.503438043029e-16       1.669174186083e-17      -7.760779390255e-19 
 2413       1.421283652552e-11       3.445571602594e-13      -3.666592821143e-13       0.000000000000e+00       1.500489168084e-16       1.686584864880e-17      -8.341776734561e-19 
 2414       1.416256171772e-11       3.451070522829e-13      -3.577229109850e-13       0.000000000000e+00       1.497546819347e-16       1.704111122054e-17      -8.934968103664e-19 
 2415       1.411196882807e-11       3.457167846115e-13      -3.489658930721e-13       0.000000000000e+00       1.494610976920e-16       1.721750242667e-17      -9.540624363903e-19 
 2416       1.406106933846e-11       3.463856006158e-13      -3.403917935353e-13       0.000000000000e+00       1.491681621867e-16       1.739499230824e-17      -1.015879477559e-18 
 2417       1.400987586610e-11       3.471123940752e-13      -3.320018194098e-13       0.000000000000e+00       1.488758739507e-16       1.757353993795e-17      -1.078863822496e-18 
 2418       1.395840134563e-11       3.478959679948e-13      -3.237965878571e-13       0.000000000000e+00       1.485842316144e-16       1.775310152929e-17      -1.142908794091e-18 
 2419       1.390665875591e-11       3.487351210657e-13      -3.157767168868e-13       0.000000000000e+00       1.482932337971e-16       1.793363314551e-17      -1.207907355517e-18 
 2420       1.385466112004e-11       3.496286476601e-13      -3.079428253575e-13       0.000000000000e+00       1.480028791069e-16       1.811509069946e-17      -1.273752109856e-18 
 2421       1.380242150543e-11       3.505753378272e-13      -3.002955329764e-13       0.000000000000e+00       1.477131661411e-16       1.829742995347e-17      -1.340335299726e-18 
 2422       1.374995302383e-11       3.515739772883e-13      -2.928354603006e-13       0.000000000000e+00       1.474240934857e-16       1.848060651912e-17      -1.407548806905e-18 
 2423       1.369726883141e-11       3.526233474323e-13      -2.855632287371e-13       0.000000000000e+00       1.471356597157e-16       1.866457585716e-17      -1.475284151959e-18 
 2424       1.364438212874e-11       3.537222253110e-13      -2.784794605434e-13       0.000000000000e+00       1.468478633950e-16       1.884929327728e-17      -1.543432493866e-18 
 2425       1.359130616090e-11       3.548693836350e-13      -2.715847788278e-13       0.000000000000e+00       1.465607030764e-16       1.903471393803e-17      -1.611884629645e-18 
 2426       1.353805421751e-11       3.560635907683e-13      -2.648798075501e-13       0.000000000000e+00       1.462741773015e-16       1.922079284660e-17      -1.680530993978e-18 
 2427       1.348463963274e-11       3.573036107244e-13      -2.583651715219e-13       0.000000000000e+00       1.459882846007e-16       1.940748485869e-17      -1.749261658841e-18 
 2428       1.343107578542e-11       3.585882031616e-13      -2.520414964069e-13       0.000000000000e+00       1.457030234933e-16       1.959474467835e-17      -1.817966333122e-18 
 2429       1.337737609903e-11       3.599161233781e-13      -2.459094087218e-13       0.000000000000e+00       1.454183924876e-16       1.978252685783e-17      -1.886534362258e-18 
 2430       1.332355404176e-11       3.612861223077e-13      -2.399695358364e-13       0.000000000000e+00       1.451343900805e-16       1.997078579741e-17      -1.954854727850e-18 
 2431       1.326962312659e-11       3.626969465154e-13      -2.342225059741e-13       0.000000000000e+00       1.448510147576e-16       2.015947574524e-17      -2.022816047297e-18 
 2432       1.321559691127e-11       3.641473381922e-13      -2.286689482123e-13       0.000000000000e+00       1.445682649936e-16       2.034855079721e-17      -2.090306573417e-18 
 2433       1.316148899844e-11       3.656360351511e-13      -2.233094924832e-13       0.000000000000e+00       1.442861392516e-16       2.053796489676e-17      -2.157214194076e-18 
 2434       1.310731303563e-11       3.671617708223e-13      -2.181447695739e-13       0.000000000000e+00       1.440046359838e-16       2.072767183475e-17      -2.223426431814e-18 
 2435       1.305308271531e-11       3.687232742487e-13      -2.131754111268e-13       0.000000000000e+00       1.437237536309e-16       2.091762524929e-17      -2.288830443467e-18 
 2436       1.299881177495e-11       3.703192700811e-13      -2.084020496405e-13       0.000000000000e+00       1.434434906223e-16       2.110777862556e-17      -2.353313019798e-18 
 2437       1.294451399706e-11       3.719484785739e-13      -2.038253184697e-13       0.000000000000e+00       1.431638453764e-16       2.129808529573e-17      -2.416760585120e-18 
 2438       1.289020320923e-11       3.736096155803e-13      -1.994458518263e-13       0.000000000000e+00       1.428848163000e-16       2.148849843869e-17      -2.479059196923e-18 
 2439       1.283589328420e-11       3.753013925480e-13      -1.952642847790e-13       0.000000000000e+00       1.426064017886e-16       2.167897107999e-17      -2.540094545499e-18 
 2440       1.278159813985e-11       3.770225165143e-13      -1.912812532546e-13       0.000000000000e+00       1.423286002266e-16       2.186945609164e-17      -2.599751953571e-18 
 2441       1.272733173933e-11       3.787716901017e-13      -1.874973940380e-13       0.000000000000e+00       1.420514099869e-16       2.205990619196e-17      -2.657916375913e-18 
 2442       1.267310809103e-11       3.805476115131e-13      -1.839133447728e-13       0.000000000000e+00       1.417748294309e-16       2.225027394541e-17      -2.714472398984e-18 
 2443       1.261894124866e-11       3.823489745278e-13      -1.805297439614e-13       0.000000000000e+00       1.414988569088e-16       2.244051176247e-17      -2.769304240546e-18 
 2444       1.256484531130e-11       3.841744684961e-13      -1.773472309663e-13       0.000000000000e+00       1.412234907595e-16       2.263057189944e-17      -2.822295749295e-18 
 2445       1.251083442344e-11       3.860227783353e-13      -1.743664460095e-13       0.000000000000e+00       1.409487293102e-16       2.282040645830e-17      -2.873330404487e-18 
 2446       1.245692277500e-11       3.878925845251e-13      -1.715880301738e-13       0.000000000000e+00       1.406745708770e-16       2.300996738657e-17      -2.922291315561e-18 
 2447       1.240312460145e-11       3.897825631027e-13      -1.690126254027e-13       0.000000000000e+00       1.404010137643e-16       2.319920647713e-17      -2.969061221766e-18 
 2448       1.234945418375e-11       3.916913856584e-13      -1.666408745012e-13       0.000000000000e+00       1.401280562652e-16       2.338807536808e-17      -3.013522491789e-18 
 2449       1.229592584849e-11       3.936177193311e-13      -1.644734211363e-13       0.000000000000e+00       1.398556966614e-16       2.357652554254e-17      -3.055557123379e-18 
 2450       1.224255396789e-11       3.955602268036e-13      -1.625109098368e-13       0.000000000000e+00       1.395839332230e-16       2.376450832858e-17      -3.095046742973e-18 
 2451       1.218935295985e-11       3.975175662981e-13      -1.607539859948e-13       0.000000000000e+00       1.393127642086e-16       2.395197489897e-17      -3.131872605324e-18 
 2452       1.213633728800e-11       3.994883915716e-13      -1.592032958653e-13       0.000000000000e+00       1.390421878654e-16       2.413887627108e-17      -3.165915593123e-18 
 2453       1.208352146176e-11       4.014713519111e-13      -1.578594865669e-13       0.000000000000e+00       1.387722024291e-16       2.432516330671e-17      -3.197056216629e-18 
 2454       1.203092003637e-11       4.034650921294e-13      -1.567232060826e-13       0.000000000000e+00       1.385028061236e-16       2.451078671191e-17      -3.225174613295e-18 
 2455       1.197854653140e-11       4.054683018774e-13      -1.557946223511e-13       0.000000000000e+00       1.382339972582e-16       2.469569870006e-17      -3.250189865635e-18 
 2456       1.192641017926e-11       4.074798639120e-13      -1.550719774082e-13       0.000000000000e+00       1.379657745180e-16       2.487985799208e-17      -3.272178211844e-18 
 2457       1.187451915738e-11       4.094987067034e-13      -1.545530246231e-13       0.000000000000e+00       1.376981366747e-16       2.506322484573e-17      -3.291255539472e-18 
 2458       1.182288166805e-11       4.115237551946e-13      -1.542355088150e-13       0.000000000000e+00       1.374310824904e-16       2.524575939495e-17      -3.307538131607e-18 
 2459       1.177150593840e-11       4.135539307980e-13      -1.541171662436e-13       0.000000000000e+00       1.371646107176e-16       2.542742164979e-17      -3.321142667286e-18 
 2460       1.172040022045e-11       4.155881513918e-13      -1.541957246004e-13       0.000000000000e+00       1.368987200989e-16       2.560817149623e-17      -3.332186221903e-18 
 2461       1.166957279111e-11       4.176253313162e-13      -1.544689029992e-13       0.000000000000e+00       1.366334093673e-16       2.578796869612e-17      -3.340786267616e-18 
 2462       1.161903195224e-11       4.196643813699e-13      -1.549344119675e-13       0.000000000000e+00       1.363686772459e-16       2.596677288699e-17      -3.347060673758e-18 
 2463       1.156878603064e-11       4.217042088067e-13      -1.555899534366e-13       0.000000000000e+00       1.361045224483e-16       2.614454358197e-17      -3.351127707243e-18 
 2464       1.151884337809e-11       4.237437173316e-13      -1.564332207334e-13       0.000000000000e+00       1.358409436781e-16       2.632124016966e-17      -3.353106032975e-18 
 2465       1.146921237139e-11       4.257818070972e-13      -1.574618985704e-13       0.000000000000e+00       1.355779396292e-16       2.649682191399e-17      -3.353114714259e-18 
 2466       1.141990141236e-11       4.278173747005e-13      -1.586736630374e-13       0.000000000000e+00       1.353155089858e-16       2.667124795411e-17      -3.351273213207e-18 
 2467       1.137091892786e-11       4.298493131790e-13      -1.600661815916e-13       0.000000000000e+00       1.350536504222e-16       2.684447730427e-17      -3.347701391146e-18 
 2468       1.132227336984e-11       4.318765120068e-13      -1.616371130493e-13       0.000000000000e+00       1.347923626028e-16       2.701646885368e-17      -3.342519509027e-18 
 2469       1.127397321535e-11       4.338978570917e-13      -1.633841075760e-13       0.000000000000e+00       1.345316441823e-16       2.718718136639e-17      -3.335848227838e-18 
 2470       1.122602696658e-11       4.359122307710e-13      -1.653048066778e-13       0.000000000000e+00       1.342714938055e-16       2.735657348118e-17      -3.327808609005e-18 
 2471       1.117844315084e-11       4.379185118084e-13      -1.673968431922e-13       0.000000000000e+00       1.340119101074e-16       2.752460371143e-17      -3.318522114804e-18 
 2472       1.113123032064e-11       4.399155753899e-13      -1.696578412788e-13       0.000000000000e+00       1.337528917132e-16       2.769123044498e-17      -3.308110608771e-18 
 2473       1.108439705369e-11       4.419022931205e-13      -1.720854164102e-13       0.000000000000e+00       1.334944372379e-16       2.785641194404e-17      -3.296696356110e-18 
 2474       1.103795195293e-11       4.438775330206e-13      -1.746771753632e-13       0.000000000000e+00       1.332365452870e-16       2.802010634502e-17      -3.284402024097e-18 
 2475       1.099190364651e-11       4.458401595222e-13      -1.774307162094e-13       0.000000000000e+00       1.329792144560e-16       2.818227165845e-17      -3.271350682497e-18 
 2476       1.094626078792e-11       4.477890334657e-13      -1.803436283061e-13       0.000000000000e+00       1.327224433302e-16       2.834286576883e-17      -3.257665803962e-18 
 2477       1.090103205589e-11       4.497230120958e-13      -1.834134922872e-13       0.000000000000e+00       1.324662304853e-16       2.850184643453e-17      -3.243471264450e-18 
 2478       1.085622615450e-11       4.516409490582e-13      -1.866378800541e-13       0.000000000000e+00       1.322105744869e-16       2.865917128762e-17      -3.228891343626e-18 
 2479       1.081185181318e-11       4.535416943960e-13      -1.900143547668e-13       0.000000000000e+00       1.319554738909e-16       2.881479783380e-17      -3.214050725273e-18 
 2480       1.076791778673e-11       4.554240945461e-13      -1.935404708343e-13       0.000000000000e+00       1.317009272428e-16       2.896868345226e-17      -3.199074497701e-18 
 2481       1.072443285533e-11       4.572869923355e-13      -1.972137739060e-13       0.000000000000e+00       1.314469330784e-16       2.912078539551e-17      -3.184088154155e-18 
 2482       1.068140582462e-11       4.591292269777e-13      -2.010318008622e-13       0.000000000000e+00       1.311934899236e-16       2.927106078935e-17      -3.169217593225e-18 
 2483       1.063884552564e-11       4.609496340692e-13      -2.049920798052e-13       0.000000000000e+00       1.309405962940e-16       2.941946663264e-17      -3.154589119250e-18 
 2484       1.059676081494e-11       4.627470455859e-13      -2.090921300501e-13       0.000000000000e+00       1.306882506955e-16       2.956595979726e-17      -3.140329442732e-18 
 2485       1.055516057454e-11       4.645202898794e-13      -2.133294621157e-13       0.000000000000e+00       1.304364516238e-16       2.971049702794e-17      -3.126565680741e-18 
 2486       1.051405371199e-11       4.662681916734e-13      -2.177015777154e-13       0.000000000000e+00       1.301851975646e-16       2.985303494215e-17      -3.113425357325e-18 
 2487       1.047344916040e-11       4.679895720603e-13      -2.222059697481e-13       0.000000000000e+00       1.299344869935e-16       2.999353002998e-17      -3.101036403917e-18 
 2488       1.043335587841e-11       4.696832484974e-13      -2.268401222890e-13       0.000000000000e+00       1.296843183762e-16       3.013193865402e-17      -3.089527159746e-18 
 2489       1.039378285029e-11       4.713480348034e-13      -2.316015105805e-13       0.000000000000e+00       1.294346901681e-16       3.026821704921e-17      -3.079026372243e-18 
 2490       1.035473908591e-11       4.729827411546e-13      -2.364876010232e-13       0.000000000000e+00       1.291856008146e-16       3.040232132274e-17      -3.069663197451e-18 
 2491       1.031623362079e-11       4.745861740817e-13      -2.414958511666e-13       0.000000000000e+00       1.289370487512e-16       3.053420745394e-17      -3.061567200432e-18 
 2492       1.027827551613e-11       4.761571364659e-13      -2.466237097003e-13       0.000000000000e+00       1.286890324030e-16       3.066383129410e-17      -3.054868355678e-18 
 2493       1.024087385879e-11       4.776944275353e-13      -2.518686164445e-13       0.000000000000e+00       1.284415501852e-16       3.079114856642e-17      -3.049697047517e-18 
 2494       1.020403618034e-11       4.791969772622e-13      -2.572278701134e-13       0.000000000000e+00       1.281946005879e-16       3.091612067781e-17      -3.046151707753e-18 
 2495       1.016776370382e-11       4.806642504243e-13      -2.626982307752e-13       0.000000000000e+00       1.279481824335e-16       3.103873219203e-17      -3.044201520140e-18 
 2496       1.013205606911e-11       4.820958449088e-13      -2.682763150398e-13       0.000000000000e+00       1.277022946207e-16       3.115897345892e-17      -3.043783145490e-18 
 2497       1.009691291138e-11       4.834913575255e-13      -2.739587280631e-13       0.000000000000e+00       1.274569360399e-16       3.127683481171e-17      -3.044833032352e-18 
 2498       1.006233386114e-11       4.848503840063e-13      -2.797420635351e-13       0.000000000000e+00       1.272121055728e-16       3.139230656700e-17      -3.047287416794e-18 
 2499       1.002831854420e-11       4.861725190040e-13      -2.856229036683e-13       0.000000000000e+00       1.269678020927e-16       3.150537902478e-17      -3.051082322195e-18 
 2500       9.994866581672e-12       4.874573560912e-13      -2.915978191862e-13       0.000000000000e+00       1.267240244642e-16       3.161604246838e-17      -3.056153559019e-18 
 2501       9.961977589951e-12       4.887044877594e-13      -2.976633693114e-13       0.000000000000e+00       1.264807715434e-16       3.172428716448e-17      -3.062436724607e-18 
 2502       9.929651180736e-12       4.899135054180e-13      -3.038161017540e-13       0.000000000000e+00       1.262380421780e-16       3.183010336310e-17      -3.069867202961e-18 
 2503       9.897886961004e-12       4.910839993934e-13      -3.100525527001e-13       0.000000000000e+00       1.259958352067e-16       3.193348129759e-17      -3.078380164523e-18 
 2504       9.866684533011e-12       4.922155589276e-13      -3.163692467997e-13       0.000000000000e+00       1.257541494600e-16       3.203441118458e-17      -3.087910565965e-18 
 2505       9.836043494284e-12       4.933077721776e-13      -3.227626971557e-13       0.000000000000e+00       1.255129837596e-16       3.213288322404e-17      -3.098393149971e-18 
 2506       9.805963437614e-12       4.943602262143e-13      -3.292294053117e-13       0.000000000000e+00       1.252723369186e-16       3.222888759920e-17      -3.109762445022e-18 
 2507       9.776443951055e-12       4.953725070214e-13      -3.357658612404e-13       0.000000000000e+00       1.250322077415e-16       3.232241447658e-17      -3.121952765178e-18 
 2508       9.747484617914e-12       4.963441994944e-13      -3.423685433322e-13       0.000000000000e+00       1.247925950241e-16       3.241345400594e-17      -3.134898209868e-18 
 2509       9.719085016745e-12       4.972748874397e-13      -3.490339183832e-13       0.000000000000e+00       1.245534975535e-16       3.250199632032e-17      -3.148532663667e-18 
 2510       9.691244721344e-12       4.981641535734e-13      -3.557584415839e-13       0.000000000000e+00       1.243149141084e-16       3.258803153600e-17      -3.162789796087e-18 
 2511       9.663963300746e-12       4.990115795206e-13      -3.625385565072e-13       0.000000000000e+00       1.240768434585e-16       3.267154975246e-17      -3.177603061357e-18 
 2512       9.637240319213e-12       4.998167458140e-13      -3.693706950968e-13       0.000000000000e+00       1.238392843650e-16       3.275254105243e-17      -3.192905698210e-18 
 2513       9.611075336232e-12       5.005792318932e-13      -3.762512776558e-13       0.000000000000e+00       1.236022355804e-16       3.283099550182e-17      -3.208630729666e-18 
 2514       9.585467906512e-12       5.012986161038e-13      -3.831767128347e-13       0.000000000000e+00       1.233656958485e-16       3.290690314976e-17      -3.224710962817e-18 
 2515       9.560417579969e-12       5.019744756959e-13      -3.901433976199e-13       0.000000000000e+00       1.231296639042e-16       3.298025402852e-17      -3.241078988610e-18 
 2516       9.535923901731e-12       5.026063868234e-13      -3.971477173220e-13       0.000000000000e+00       1.228941384739e-16       3.305103815359e-17      -3.257667181635e-18 
 2517       9.511986412123e-12       5.031939245432e-13      -4.041860455641e-13       0.000000000000e+00       1.226591182752e-16       3.311924552359e-17      -3.274407699904e-18 
 2518       9.488604646666e-12       5.037366628137e-13      -4.112547442703e-13       0.000000000000e+00       1.224246020169e-16       3.318486612029e-17      -3.291232484640e-18 
 2519       9.465778136071e-12       5.042341744944e-13      -4.183501636537e-13       0.000000000000e+00       1.221905883990e-16       3.324788990858e-17      -3.308073260060e-18 
 2520       9.443506406232e-12       5.046860313442e-13      -4.254686422052e-13       0.000000000000e+00       1.219570761130e-16       3.330830683651e-17      -3.324861533158e-18 
 2521       9.421788978218e-12       5.050918040210e-13      -4.326065066813e-13       0.000000000000e+00       1.217240638412e-16       3.336610683521e-17      -3.341528593491e-18 
 2522       9.400625368272e-12       5.054510620804e-13      -4.397600720929e-13       0.000000000000e+00       1.214915502575e-16       3.342127981893e-17      -3.358005512963e-18 
 2523       9.380015087799e-12       5.057633739746e-13      -4.469256416933e-13       0.000000000000e+00       1.212595340268e-16       3.347381568498e-17      -3.374223145610e-18 
 2524       9.359957643368e-12       5.060283070516e-13      -4.540995069668e-13       0.000000000000e+00       1.210280138051e-16       3.352370431377e-17      -3.390112127381e-18 
 2525       9.340452536697e-12       5.062454275543e-13      -4.612779476168e-13       0.000000000000e+00       1.207969882399e-16       3.357093556878e-17      -3.405602875928e-18 
 2526       9.321499264654e-12       5.064143006191e-13      -4.684572315544e-13       0.000000000000e+00       1.205664559695e-16       3.361549929651e-17      -3.420625590386e-18 
 2527       9.303097319248e-12       5.065344902752e-13      -4.756336148865e-13       0.000000000000e+00       1.203364156236e-16       3.365738532654e-17      -3.435110251159e-18 
 2528       9.285246187625e-12       5.066055594436e-13      -4.828033419040e-13       0.000000000000e+00       1.201068658230e-16       3.369658347144e-17      -3.448986619704e-18 
 2529       9.267945352058e-12       5.066270699357e-13      -4.899626450706e-13       0.000000000000e+00       1.198778051796e-16       3.373308352684e-17      -3.462184238317e-18 
 2530       9.251194289948e-12       5.065985824529e-13      -4.971077450108e-13       0.000000000000e+00       1.196492322963e-16       3.376687527134e-17      -3.474632429914e-18 
 2531       9.234992473810e-12       5.065196565852e-13      -5.042348504984e-13       0.000000000000e+00       1.194211457675e-16       3.379794846655e-17      -3.486260297818e-18 
 2532       9.219339371274e-12       5.063898508102e-13      -5.113401584446e-13       0.000000000000e+00       1.191935441782e-16       3.382629285706e-17      -3.496996725543e-18 
 2533       9.204233323314e-12       5.062088554257e-13      -5.184200783133e-13       0.000000000000e+00       1.189664261801e-16       3.385190594123e-17      -3.506781194585e-18 
 2534       9.189668171881e-12       5.059768921889e-13      -5.254719068082e-13       0.000000000000e+00       1.187397907178e-16       3.387481633263e-17      -3.515596306562e-18 
 2535       9.175636612763e-12       5.056943169854e-13      -5.324931570622e-13       0.000000000000e+00       1.185136368034e-16       3.389506053366e-17      -3.523435448651e-18 
 2536       9.162131315551e-12       5.053614871068e-13      -5.394813345584e-13       0.000000000000e+00       1.182879634414e-16       3.391267517707e-17      -3.530291992638e-18 
 2537       9.149144923610e-12       5.049787612525e-13      -5.464339371216e-13       0.000000000000e+00       1.180627696289e-16       3.392769702618e-17      -3.536159294908e-18 
 2538       9.136670054055e-12       5.045464995313e-13      -5.533484549115e-13       0.000000000000e+00       1.178380543557e-16       3.394016297495e-17      -3.541030696432e-18 
 2539       9.124699297721e-12       5.040650634623e-13      -5.602223704148e-13       0.000000000000e+00       1.176138166036e-16       3.395011004812e-17      -3.544899522749e-18 
 2540       9.113225219137e-12       5.035348159769e-13      -5.670531584383e-13       0.000000000000e+00       1.173900553473e-16       3.395757540139e-17      -3.547759083959e-18 
 2541       9.102240356500e-12       5.029561214200e-13      -5.738382861007e-13       0.000000000000e+00       1.171667695536e-16       3.396259632150e-17      -3.549602674704e-18 
 2542       9.091737221648e-12       5.023293455516e-13      -5.805752128256e-13       0.000000000000e+00       1.169439581820e-16       3.396521022639e-17      -3.550423574158e-18 
 2543       9.081708300033e-12       5.016548555484e-13      -5.872613903340e-13       0.000000000000e+00       1.167216201842e-16       3.396545466533e-17      -3.550215046012e-18 
