# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1337       1.088771145611e-10       3.681822067447e-12      -7.956869743326e-12       1.368236342189e-14       1.966626486438e-15       5.735480716416e-16      -9.200661702538e-17 
 1338       1.090615219257e-10       3.659813568071e-12      -7.991308068548e-12       1.367720212207e-14       1.960638075922e-15       5.753699637148e-16      -9.147102877810e-17 
 1339       1.092482724812e-10       3.637567585270e-12      -8.023945344294e-12       1.367211663203e-14       1.954671721917e-15       5.771369816653e-16      -9.092769292736e-17 
 1340       1.094372082221e-10       3.615093403313e-12      -8.054775072348e-12       1.366710522737e-14       1.948727335831e-15       5.788497296010e-16      -9.037670101074e-17 
 1341       1.096281701558e-10       3.592400365644e-12      -8.083790752918e-12       1.366216617116e-14       1.942804827790e-15       5.805088163885e-16      -8.981814524292e-17 
 1342       1.098209983011e-10       3.569497874993e-12      -8.110985884651e-12       1.365729771392e-14       1.936904106630e-15       5.821148556632e-16      -8.925211851698e-17 
 1343       1.100155316857e-10       3.546395393494e-12      -8.136353964656e-12       1.365249809357e-14       1.931025079898e-15       5.836684658386e-16      -8.867871440576e-17 
 1344       1.102116083449e-10       3.523102442789e-12      -8.159888488524e-12       1.364776553542e-14       1.925167653847e-15       5.851702701161e-16      -8.809802716320e-17 
 1345       1.104090653194e-10       3.499628604149e-12      -8.181582950348e-12       1.364309825217e-14       1.919331733435e-15       5.866208964945e-16      -8.751015172564e-17 
 1346       1.106077386536e-10       3.475983518580e-12      -8.201430842744e-12       1.363849444384e-14       1.913517222319e-15       5.880209777796e-16      -8.691518371320e-17 
 1347       1.108074633937e-10       3.452176886938e-12      -8.219425656873e-12       1.363395229776e-14       1.907724022855e-15       5.893711515939e-16      -8.631321943109e-17 
 1348       1.110080735857e-10       3.428218470040e-12      -8.235560882456e-12       1.362946998858e-14       1.901952036093e-15       5.906720603860e-16      -8.570435587095e-17 
 1349       1.112094022736e-10       3.404118088778e-12      -8.249830007802e-12       1.362504567818e-14       1.896201161774e-15       5.919243514405e-16      -8.508869071218e-17 
 1350       1.114112814978e-10       3.379885624229e-12      -8.262226519824e-12       1.362067751570e-14       1.890471298330e-15       5.931286768871e-16      -8.446632232327e-17 
 1351       1.116135422928e-10       3.355531017771e-12      -8.272743904058e-12       1.361636363749e-14       1.884762342878e-15       5.942856937108e-16      -8.383734976318e-17 
 1352       1.118160146856e-10       3.331064271191e-12      -8.281375644688e-12       1.361210216710e-14       1.879074191216e-15       5.953960637611e-16      -8.320187278259e-17 
 1353       1.120185276937e-10       3.306495446800e-12      -8.288115224563e-12       1.360789121524e-14       1.873406737823e-15       5.964604537619e-16      -8.255999182533e-17 
 1354       1.122209093235e-10       3.281834667545e-12      -8.292956125219e-12       1.360372887974e-14       1.867759875857e-15       5.974795353206e-16      -8.191180802964e-17 
 1355       1.124229865681e-10       3.257092117119e-12      -8.295891826898e-12       1.359961324558e-14       1.862133497147e-15       5.984539849383e-16      -8.125742322954e-17 
 1356       1.126245854055e-10       3.232278040078e-12      -8.296915808572e-12       1.359554238481e-14       1.856527492194e-15       5.993844840191e-16      -8.059693995618e-17 
 1357       1.128255307969e-10       3.207402741949e-12      -8.296021547958e-12       1.359151435655e-14       1.850941750167e-15       6.002717188794e-16      -7.993046143913e-17 
 1358       1.130256466847e-10       3.182476589343e-12      -8.293202521543e-12       1.358752720695e-14       1.845376158901e-15       6.011163807583e-16      -7.925809160776e-17 
 1359       1.132247559907e-10       3.157510010070e-12      -8.288452204603e-12       1.358357896918e-14       1.839830604890e-15       6.019191658264e-16      -7.857993509253e-17 
 1360       1.134226806142e-10       3.132513493248e-12      -8.281764071223e-12       1.357966766341e-14       1.834304973291e-15       6.026807751958e-16      -7.789609722637e-17 
 1361       1.136192414301e-10       3.107497589417e-12      -8.273131594317e-12       1.357579129677e-14       1.828799147915e-15       6.034019149296e-16      -7.720668404600e-17 
 1362       1.138142582871e-10       3.082472910652e-12      -8.262548245651e-12       1.357194786332e-14       1.823313011225e-15       6.040832960517e-16      -7.651180229323e-17 
 1363       1.140075631038e-10       3.057449585238e-12      -8.250011802392e-12       1.356813535947e-14       1.817846454784e-15       6.047253693583e-16      -7.581155825386e-17 
 1364       1.141990393146e-10       3.032435615079e-12      -8.235537317284e-12       1.356435183044e-14       1.812399410720e-15       6.053275267222e-16      -7.510605425772e-17 
 1365       1.143885828433e-10       3.007438500891e-12      -8.219144287660e-12       1.356059532423e-14       1.806971820592e-15       6.058888912390e-16      -7.439539214373e-17 
 1366       1.145760890426e-10       2.982465786114e-12      -8.200852361837e-12       1.355686387625e-14       1.801563624965e-15       6.064085816404e-16      -7.367967442022e-17 
 1367       1.147614526927e-10       2.957525056995e-12      -8.180681339410e-12       1.355315550923e-14       1.796174763417e-15       6.068857122861e-16      -7.295900426617e-17 
 1368       1.149445680007e-10       2.932623942656e-12      -8.158651171554e-12       1.354946823328e-14       1.790805174528e-15       6.073193931564e-16      -7.223348553253e-17 
 1369       1.151253285992e-10       2.907770115179e-12      -8.134781961324e-12       1.354580004579e-14       1.785454795883e-15       6.077087298450e-16      -7.150322274342e-17 
 1370       1.153036275455e-10       2.882971289680e-12      -8.109093963946e-12       1.354214893144e-14       1.780123564067e-15       6.080528235513e-16      -7.076832109744e-17 
 1371       1.154793573208e-10       2.858235224386e-12      -8.081607587123e-12       1.353851286220e-14       1.774811414663e-15       6.083507710727e-16      -7.002888646887e-17 
 1372       1.156524098286e-10       2.833569720711e-12      -8.052343391330e-12       1.353488979725e-14       1.769518282252e-15       6.086016647972e-16      -6.928502540900e-17 
 1373       1.158226763940e-10       2.808982623336e-12      -8.021322090113e-12       1.353127768301e-14       1.764244100409e-15       6.088045926963e-16      -6.853684514735e-17 
 1374       1.159900477630e-10       2.784481820284e-12      -7.988564550389e-12       1.352767445306e-14       1.758988801698e-15       6.089586383166e-16      -6.778445359293e-17 
 1375       1.161544141008e-10       2.760075242998e-12      -7.954091792739e-12       1.352407802818e-14       1.753752317675e-15       6.090628807732e-16      -6.702795933549e-17 
 1376       1.163156649913e-10       2.735770866416e-12      -7.917924991714e-12       1.352048631627e-14       1.748534578883e-15       6.091163947415e-16      -6.626747164683e-17 
 1377       1.164736894358e-10       2.711576709053e-12      -7.880085476129e-12       1.351689721236e-14       1.743335514848e-15       6.091182504501e-16      -6.550310048201e-17 
 1378       1.166283758523e-10       2.687500833071e-12      -7.840594729361e-12       1.351330859859e-14       1.738155054081e-15       6.090675136731e-16      -6.473495648061e-17 
 1379       1.167796120741e-10       2.663551344364e-12      -7.799474389649e-12       1.350971834413e-14       1.732993124070e-15       6.089632457227e-16      -6.396315096802e-17 
 1380       1.169272853490e-10       2.639736392629e-12      -7.756746250393e-12       1.350612430524e-14       1.727849651284e-15       6.088045034414e-16      -6.318779595670e-17 
 1381       1.170712823382e-10       2.616064171444e-12      -7.712432260450e-12       1.350252432518e-14       1.722724561166e-15       6.085903391949e-16      -6.240900414742e-17 
 1382       1.172114891153e-10       2.592542918349e-12      -7.666554524436e-12       1.349891623421e-14       1.717617778132e-15       6.083198008643e-16      -6.162688893050e-17 
 1383       1.173477911652e-10       2.569180914919e-12      -7.619135303020e-12       1.349529784957e-14       1.712529225571e-15       6.079919318385e-16      -6.084156438712e-17 
 1384       1.174800733834e-10       2.545986486843e-12      -7.570197013226e-12       1.349166697544e-14       1.707458825838e-15       6.076057710072e-16      -6.005314529056e-17 
 1385       1.176082200745e-10       2.522968004000e-12      -7.519762228731e-12       1.348802140295e-14       1.702406500256e-15       6.071603527526e-16      -5.926174710745e-17 
 1386       1.177321149516e-10       2.500133880538e-12      -7.467853680162e-12       1.348435891012e-14       1.697372169112e-15       6.066547069425e-16      -5.846748599902e-17 
 1387       1.178516411349e-10       2.477492574948e-12      -7.414494255393e-12       1.348067726183e-14       1.692355751654e-15       6.060878589227e-16      -5.767047882241e-17 
 1388       1.179666811511e-10       2.455052590144e-12      -7.359706999849e-12       1.347697420984e-14       1.687357166090e-15       6.054588295091e-16      -5.687084313187e-17 
 1389       1.180771169318e-10       2.432822473539e-12      -7.303515116799e-12       1.347324749272e-14       1.682376329586e-15       6.047666349807e-16      -5.606869718005e-17 
 1390       1.181828298133e-10       2.410810817122e-12      -7.245941967657e-12       1.346949483588e-14       1.677413158261e-15       6.040102870717e-16      -5.526415991927e-17 
 1391       1.182837005348e-10       2.389026257536e-12      -7.187011072279e-12       1.346571395147e-14       1.672467567189e-15       6.031887929640e-16      -5.445735100275e-17 
 1392       1.183796092377e-10       2.367477476153e-12      -7.126746109263e-12       1.346190253842e-14       1.667539470392e-15       6.023011552801e-16      -5.364839078590e-17 
 1393       1.184704354647e-10       2.346173199153e-12      -7.065170916246e-12       1.345805828240e-14       1.662628780841e-15       6.013463720751e-16      -5.283740032755e-17 
 1394       1.185560581585e-10       2.325122197602e-12      -7.002309490205e-12       1.345417885577e-14       1.657735410453e-15       6.003234368293e-16      -5.202450139124e-17 
 1395       1.186363556610e-10       2.304333287524e-12      -6.938185987751e-12       1.345026191759e-14       1.652859270088e-15       5.992313384408e-16      -5.120981644648e-17 
 1396       1.187112057122e-10       2.283815329986e-12      -6.872824725431e-12       1.344630511358e-14       1.648000269547e-15       5.980690612180e-16      -5.039346866996e-17 
 1397       1.187804854491e-10       2.263577231168e-12      -6.806250180026e-12       1.344230607610e-14       1.643158317569e-15       5.968355848719e-16      -4.957558194688e-17 
 1398       1.188440714050e-10       2.243627942444e-12      -6.738486988849e-12       1.343826242411e-14       1.638333321832e-15       5.955298845089e-16      -4.875628087215e-17 
 1399       1.189018395079e-10       2.223976460458e-12      -6.669559950041e-12       1.343417176318e-14       1.633525188946e-15       5.941509306227e-16      -4.793569075171e-17 
 1400       1.189536650800e-10       2.204631827200e-12      -6.599494022876e-12       1.343003168542e-14       1.628733824452e-15       5.926976890876e-16      -4.711393760372e-17 
 1401       1.189994228366e-10       2.185603130087e-12      -6.528314328050e-12       1.342583976951e-14       1.623959132824e-15       5.911691211502e-16      -4.629114815987e-17 
 1402       1.190390060610e-10       2.166898366438e-12      -6.456047038627e-12       1.342159380118e-14       1.619201025801e-15       5.895648136136e-16      -4.546744398737e-17 
 1403       1.190723843524e-10       2.148521023804e-12      -6.382722062413e-12       1.341729243740e-14       1.614459447498e-15       5.878868765953e-16      -4.464292378518e-17 
 1404       1.190995464781e-10       2.130473464128e-12      -6.308370388153e-12       1.341293454912e-14       1.609734349558e-15       5.861380655492e-16      -4.381768090564e-17 
 1405       1.191204812530e-10       2.112758056105e-12      -6.233023197777e-12       1.340851900126e-14       1.605025682829e-15       5.843211529012e-16      -4.299180921782e-17 
 1406       1.191351775389e-10       2.095377175198e-12      -6.156711866763e-12       1.340404465279e-14       1.600333397364e-15       5.824389280805e-16      -4.216540310848e-17 
