# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_fld            15:(.)w_fld              16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_tot            19:(.)p_tot              20:(.)p_tot_prime        21:gr.fac. D             22:gr.fac. f          
       9.469364969903e+04       8.326933337591e-08       4.849926349165e+00       1.970279617940e+04       1.380608243391e+04       1.457958023795e-01       1.307362139795e+09       2.794651479187e+00       2.212487568492e+08       2.314733536936e+06       1.157366768468e+07       5.091043782264e+07       1.697011108016e+07       2.124414421400e-07      -9.500000000000e-01       1.021525813936e+08       3.882001772870e+08       3.882001772870e+08       1.247705571611e+08      -1.038423622225e+08       2.424695826373e-04       9.437589009676e-02 
       9.368122978311e+04       8.506778933806e-08       4.901861221146e+00       1.928747428806e+04       1.380603049904e+04       1.473708571092e-01       1.293379721604e+09       2.824518512497e+00       2.119375688479e+08       2.241281135344e+06       1.120640567672e+07       4.876788830634e+07       1.625592864951e+07       2.120991888048e-07      -9.500000000000e-01       9.785352044643e+07       3.720066644127e+08       3.720066644127e+08       1.195196250809e+08      -9.842771101918e+07       2.427162853786e-04       9.484123175222e-02 
       9.267963406993e+04       8.690497003858e-08       4.954347152745e+00       1.888094511239e+04       1.380597801311e+04       1.489629214523e-01       1.279546796210e+09       2.854701176115e+00       2.030182394189e+08       2.170159565883e+06       1.085079782941e+07       4.671550732482e+07       1.557180238135e+07       2.117574868562e-07      -9.500000000000e-01       9.373538419813e+07       3.564900883371e+08       3.564900883371e+08       1.144896769203e+08      -9.329558370773e+07       2.429644606853e-04       9.531137653178e-02 
       9.168874683342e+04       8.878170551042e-08       5.007389883727e+00       1.848302207844e+04       1.380592497038e+04       1.505721789750e-01       1.265861765335e+09       2.885202730041e+00       1.944742773110e+08       2.101294865300e+06       1.050647432650e+07       4.474950016266e+07       1.491646737087e+07       2.114163354057e-07      -9.500000000000e-01       8.979055848667e+07       3.416221051521e+08       3.416221051521e+08       1.096714126368e+08      -8.843123084802e+07       2.432141251704e-04       9.578636555484e-02 
       9.070845358481e+04       9.069884345700e-08       5.060995211394e+00       1.809352257578e+04       1.380587136505e+04       1.521988152221e-01       1.252323047786e+09       2.916026466355e+00       1.862898853024e+08       2.034615417387e+06       1.017307708693e+07       4.286623180387e+07       1.428871194641e+07       2.110757335665e-07      -9.500000000000e-01       8.601174958974e+07       3.273755592003e+08       3.273755592003e+08       1.050559235771e+08      -8.382067334911e+07       2.434652956334e-04       9.626624018053e-02 
       8.973864105936e+04       9.265724962334e-08       5.115168991118e+00       1.771226787325e+04       1.380581719127e+04       1.538430177377e-01       1.238929079276e+09       2.947175709504e+00       1.784499309926e+08       1.970051878501e+06       9.850259392506e+06       4.106222021107e+07       1.368737542916e+07       2.107356804532e-07      -9.500000000000e-01       8.239197073918e+07       3.137244332138e+08       3.137244332138e+08       1.006346760064e+08      -7.945066222019e+07       2.437179890621e-04       9.675104200658e-02 
       8.877919720330e+04       9.465780817663e-08       5.169917136878e+00       1.733908303650e+04       1.380576244313e+04       1.555049760873e-01       1.225678312243e+09       2.978653816584e+00       1.709399188236e+08       1.907537105450e+06       9.537685527250e+06       3.933412988731e+07       1.311134598713e+07       2.103961751818e-07      -9.500000000000e-01       7.892452920287e+07       3.006438005465e+08       3.006438005465e+08       9.639949532929e+07      -7.530864042506e+07       2.439722226349e-04       9.724081286818e-02 
       8.783001116087e+04       9.670142209558e-08       5.225245621796e+00       1.697379684727e+04       1.380570711464e+04       1.571848818791e-01       1.212569215670e+09       3.010464177624e+00       1.637459632789e+08       1.847006085666e+06       9.235030428328e+06       3.767876570909e+07       1.255955857944e+07       2.100572168696e-07      -9.500000000000e-01       7.560301391035e+07       2.881097794123e+08       2.881097794123e+08       9.234255097585e+07      -7.138270673029e+07       2.442280137230e-04       9.773559483665e-02 
       8.689097326151e+04       9.878901356529e-08       5.281160478675e+00       1.661624172443e+04       1.380565119978e+04       1.588829287860e-01       1.199600274909e+09       3.042610215879e+00       1.568547632095e+08       1.788395869595e+06       8.941979347974e+06       3.609306701866e+07       1.203099298716e+07       2.097188046355e-07      -9.500000000000e-01       7.242128359912e+07       2.760994890448e+08       2.760994890448e+08       8.845634192336e+07      -6.766158144259e+07       2.444853798923e-04       9.823543021822e-02 
       8.596197500719e+04       1.009215243824e-07       5.337667800553e+00       1.626625364668e+04       1.380559469246e+04       1.605993125681e-01       1.186769991508e+09       3.075095388114e+00       1.502535772415e+08       1.731645505235e+06       8.658227526173e+06       3.457410196518e+07       1.152467192696e+07       2.093809375997e-07      -9.500000000000e-01       6.937345545991e+07       2.645910076980e+08       2.645910076980e+08       8.473368282742e+07      -6.413457393688e+07       2.447443389058e-04       9.874036155257e-02 
       8.504290905990e+04       1.030999163644e-07       5.394773741247e+00       1.592367207681e+04       1.380553758652e+04       1.623342310946e-01       1.174076883031e+09       3.107923184898e+00       1.439302002178e+08       1.676695974744e+06       8.383479873722e+06       3.311906208384e+07       1.103965924419e+07       2.090436148838e-07      -9.500000000000e-01       6.645389425971e+07       2.535633324098e+08       2.535633324098e+08       8.116769073670e+07      -6.079155188131e+07       2.450049087257e-04       9.925043161135e-02 
       8.413366922921e+04       1.053251717749e-07       5.452484515910e+00       1.558833988775e+04       1.380547987575e+04       1.640878843671e-01       1.161519482896e+09       3.141097130899e+00       1.378729406319e+08       1.623490133071e+06       8.117450665353e+06       3.172525710323e+07       1.057505818201e+07       2.087068356111e-07      -9.500000000000e-01       6.365720192260e+07       2.429963404562e+08       2.429963404562e+08       7.775177236684e+07      -5.762291207054e+07       2.452671075156e-04       9.976568339665e-02 
       8.323415046002e+04       1.075982937516e-07       5.510806401589e+00       1.526010329002e+04       1.380542155386e+04       1.658604745418e-01       1.149096340200e+09       3.174620785173e+00       1.320705990106e+08       1.571972648517e+06       7.859863242587e+06       3.039010997122e+07       1.013000972331e+07       2.083705989058e-07      -9.500000000000e-01       6.097820754911e+07       2.328707524220e+08       2.328707524220e+08       7.447961190988e+07      -5.461955278330e+07       2.455309536425e-04       1.002861601394e-01 
       8.234424882040e+04       1.099203067459e-07       5.569745737788e+00       1.493881176079e+04       1.380536261452e+04       1.676522059534e-01       1.136806019549e+09       3.208497741469e+00       1.265124472074e+08       1.522089945205e+06       7.610449726026e+06       2.911115209012e+07       9.703691002458e+06       2.080349038940e-07      -9.500000000000e-01       5.841195785550e+07       2.231680968243e+08       2.231680968243e+08       7.134515935676e+07      -5.177284758444e+07       2.457964656797e-04       1.008119052976e-01 
       8.146386148963e+04       1.122922569694e-07       5.629308927026e+00       1.462431797448e+04       1.380530305134e+04       1.694632851379e-01       1.124647100899e+09       3.242731628520e+00       1.211882085665e+08       1.473790147354e+06       7.368950736770e+06       2.788601875243e+07       9.295313783899e+06       2.076997497029e-07      -9.500000000000e-01       5.595370801552e+07       2.138706762186e+08       2.138706762186e+08       6.834261931125e+07      -4.907462049598e+07       2.460636624084e-04       1.013429625547e-01 
       8.059288674627e+04       1.147152128500e-07       5.689502435422e+00       1.431647773478e+04       1.380524285783e+04       1.712939208564e-01       1.112618179388e+09       3.277326110345e+00       1.160880389223e+08       1.427023025334e+06       7.135115126672e+06       2.671244476868e+07       8.904123004724e+06       2.073651354613e-07      -9.500000000000e-01       5.359891288752e+07       2.049615347305e+08       2.049615347305e+08       6.546644027466e+07      -4.651712246576e+07       2.463325628205e-04       1.018793758174e-01 
       7.973122395643e+04       1.171902655019e-07       5.750332793252e+00       1.401514990816e+04       1.380518202747e+04       1.731443241194e-01       1.100717865173e+09       3.312284886554e+00       1.112025083977e+08       1.381739943431e+06       6.908699717156e+06       2.558826027917e+07       8.529395378630e+06       2.070310602992e-07      -9.500000000000e-01       5.134321861076e+07       1.964244269482e+08       1.964244269482e+08       6.271130438145e+07      -4.409300906560e+07       2.466031861207e-04       1.024211892139e-01 
       7.887877356213e+04       1.197185291993e-07       5.811806595544e+00       1.372019635875e+04       1.380512055367e+04       1.750147082103e-01       1.088944783271e+09       3.347611692649e+00       1.065225839694e+08       1.337893809265e+06       6.689469046325e+06       2.451138674214e+07       8.170438058604e+06       2.066975233482e-07      -9.500000000000e-01       4.918245455546e+07       1.882437881226e+08       1.882437881226e+08       6.007211756689e+07      -4.179531935494e+07       2.468755517287e-04       1.029684470922e-01 
       7.803543706982e+04       1.223011418637e-07       5.873930502645e+00       1.343148188463e+04       1.380505842976e+04       1.769052887103e-01       1.077297573399e+09       3.383310300328e+00       1.020396127660e+08       1.295439024817e+06       6.477195124085e+06       2.347983309061e+07       7.826587355896e+06       2.063645237412e-07      -9.500000000000e-01       4.711262561154e+07       1.804047056171e+08       1.804047056171e+08       5.754400014842e+07      -3.961745584888e+07       2.471496792822e-04       1.035211940171e-01 
       7.720111703899e+04       1.249392655566e-07       5.936711240816e+00       1.314887415549e+04       1.380499564902e+04       1.788162835230e-01       1.065774889818e+09       3.419384517794e+00       9.774530606991e+07       1.254331439011e+06       6.271657195055e+06       2.249169205103e+07       7.497207512900e+06       2.060320606125e-07      -9.500000000000e-01       4.512990480192e+07       1.728928915569e+08       1.728928915569e+08       5.512227780351e+07      -3.755316553303e+07       2.474255886386e-04       1.040794747690e-01 
       7.637571707089e+04       1.276340869891e-07       6.000155602824e+00       1.287224365159e+04       1.380493220466e+04       1.807479128993e-01       1.054375401178e+09       3.455838190063e+00       9.363172399140e+07       1.214528301796e+06       6.072641508979e+06       2.154513661693e+07       7.181689527685e+06       2.057001330979e-07      -9.500000000000e-01       4.323062620674e+07       1.656946566258e+08       1.656946566258e+08       5.280247292707e+07      -3.559652187032e+07       2.477032998780e-04       1.046433343408e-01 
